1	84.03478240966797	617.0938964843751	115.90573272705069
2	166.30553436279297	1163.172477722168	234.56332397460938
5	416.26709747314453	2679.842816162109	609.620294189453
10	803.3970138549812	4955.582656860352	1989.1996612548828
15	1197.6384735107422	7006.658630371094	3139.5159454345703
20	1630.1005020141602	9117.144821166992	6834.786514282227
