0.0	16877720.4282
1.0	4520080.735615
2.0	3515061.1470250003
5.0	2648336.7494533337
10.0	2791688.2964333333
15.0	3396697.5362
20.0	3826448.65559
25.0	4702652.828826667
30.0	5074956.325436667
