name,creation_time,search_time,gran,max_x,max_y,num_queries,num_objects,k
places_knn,8977214,2959601103,512,512.0,512.0,1000,100,5
places_knn,34357373,23655932797,512,512.0,512.0,10000,100,5
places_knn,34760197,30083142346,512,512.0,512.0,10000,100,5
places_knn,2871184670,137880790738,512,512.0,512.0,2500000,100000,5
places_knn,2686133655,125453371896,512,512.0,512.0,2500000,100000,5
