name,creation_time,search_time,gran,max_x,max_y,num_queries,num_objects,k
places_knn,84145582,1174049111,512,512.0,512.0,5000,100000,5
places_knn,51294098,2158189123,512,512.0,512.0,10000,100000,5
places_knn,65333920,7363279211,512,512.0,512.0,25000,100000,5
places_knn,287972666,14298738682,512,512.0,512.0,50000,100000,5
places_knn,529807285,42205692206,512,512.0,512.0,100000,100000,5
places_knn,1772600284,97235145700,512,512.0,512.0,250000,100000,5
places_knn,42736323734,813986168501,512,512.0,512.0,1000000,100000,5
places_knn,373215216790,2148945599891,512,512.0,512.0,2500000,100000,5
